epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,130.466,0.77891,0.6681,1.04787,0.62468,0.70529,0.71161,0.54299,0.97741,1.07561,1.10933,0.00131299,0.00131299,0.00131299
43,133.562,0.71469,0.61538,1.03958,0.73186,0.59695,0.70532,0.52685,1.01787,1.17221,1.13389,0.00131016,0.00131016,0.00131016
44,136.671,0.74466,0.60217,1.0368,0.79187,0.65844,0.75849,0.57138,1.01035,0.93767,1.14247,0.00130733,0.00130733,0.00130733
45,139.907,0.72227,0.59769,1.04224,0.75169,0.64345,0.73626,0.54509,1.02577,0.95274,1.13856,0.00130451,0.00130451,0.00130451
46,143.037,0.72131,0.57355,1.01636,0.66646,0.64815,0.68619,0.5128,1.00755,1.09725,1.1347,0.00130168,0.00130168,0.00130168
47,146.335,0.7152,0.59185,1.05337,0.64827,0.66756,0.71624,0.53558,1.04203,1.01686,1.13537,0.00129885,0.00129885,0.00129885
48,149.448,0.75239,0.61389,1.05481,0.71721,0.71523,0.7117,0.52679,1.03985,1.06393,1.14085,0.00129602,0.00129602,0.00129602
49,152.583,0.71791,0.59393,1.03168,0.74462,0.66584,0.72288,0.53076,1.01503,0.99529,1.13342,0.00129319,0.00129319,0.00129319
50,155.665,0.69914,0.58962,1.0252,0.79454,0.65778,0.74886,0.54114,1.06363,1.06371,1.21129,0.00129036,0.00129036,0.00129036
51,158.805,0.7316,0.58156,1.0536,0.65948,0.6875,0.67111,0.51762,0.97665,1.0956,1.1388,0.00128753,0.00128753,0.00128753
52,161.926,0.72327,0.58322,1.03395,0.70165,0.65213,0.68392,0.51432,0.98119,1.07503,1.13672,0.0012847,0.0012847,0.0012847
53,165.03,0.72828,0.63066,1.07221,0.76251,0.62283,0.71023,0.54322,0.97202,1.04047,1.13426,0.00128187,0.00128187,0.00128187
54,168.184,0.70587,0.58032,1.0166,0.59763,0.70892,0.65154,0.48708,0.97802,1.15195,1.13809,0.00127904,0.00127904,0.00127904
55,171.298,0.69677,0.53567,1.01955,0.62197,0.70806,0.67261,0.49707,0.988,1.13571,1.15005,0.00127621,0.00127621,0.00127621
56,174.453,0.67681,0.59268,1.02483,0.66549,0.66931,0.70866,0.52841,0.96675,1.02315,1.13053,0.00127338,0.00127338,0.00127338
57,177.545,0.68477,0.58398,1.0148,0.61425,0.73829,0.7217,0.52912,0.99256,1.07676,1.14954,0.00127055,0.00127055,0.00127055
58,180.649,0.71182,0.62989,1.03468,0.66348,0.75465,0.71908,0.53283,0.98151,0.94231,1.12691,0.00126772,0.00126772,0.00126772
59,183.733,0.68902,0.56898,1.01305,0.63539,0.69029,0.69698,0.51281,0.98437,1.05999,1.15852,0.00126489,0.00126489,0.00126489
60,186.856,0.67929,0.58996,0.99754,0.7283,0.69265,0.71787,0.5408,0.95397,0.95623,1.12982,0.00126206,0.00126206,0.00126206
61,189.964,0.6889,0.57731,1.01456,0.77964,0.66726,0.75909,0.55263,1.01124,0.9342,1.18416,0.00125923,0.00125923,0.00125923
62,193.371,0.68875,0.57019,1.02216,0.70589,0.72026,0.75334,0.55312,1.01233,0.91123,1.16738,0.00125641,0.00125641,0.00125641
63,196.479,0.65627,0.51079,1.00611,0.74211,0.71384,0.71658,0.51388,1.04836,0.99974,1.18229,0.00125358,0.00125358,0.00125358
64,199.598,0.68019,0.54398,1.01756,0.69406,0.73822,0.70896,0.49511,1.04175,1.1047,1.15043,0.00125075,0.00125075,0.00125075
65,202.74,0.67744,0.55422,1.0071,0.74754,0.67303,0.72897,0.53623,1.02381,1.09762,1.14859,0.00124792,0.00124792,0.00124792
66,205.872,0.67542,0.55303,1.02325,0.68235,0.6905,0.70199,0.5226,1.01636,1.07626,1.17359,0.00124509,0.00124509,0.00124509
67,209.001,0.6739,0.56111,1.01282,0.67925,0.69652,0.64445,0.46597,1.07473,1.21533,1.19282,0.00124226,0.00124226,0.00124226
68,212.128,0.65612,0.53768,1.02699,0.67351,0.7534,0.73214,0.52964,1.03723,1.0203,1.16679,0.00123943,0.00123943,0.00123943
69,215.261,0.68291,0.5686,0.99943,0.72682,0.68894,0.75424,0.52915,1.00998,0.94117,1.14846,0.0012366,0.0012366,0.0012366
70,218.386,0.65802,0.54091,1.00152,0.70277,0.73008,0.70778,0.52262,0.97149,1.01452,1.13295,0.00123377,0.00123377,0.00123377
71,221.514,0.65503,0.5574,1.00361,0.63017,0.72176,0.71753,0.535,1.00281,1.05575,1.14049,0.00123094,0.00123094,0.00123094
72,224.602,0.64352,0.51853,1.00207,0.74879,0.66672,0.73737,0.55055,0.99202,1.05444,1.17829,0.00122811,0.00122811,0.00122811
73,227.735,0.6242,0.52107,0.99779,0.72255,0.70213,0.76949,0.56958,1.02624,1.02877,1.16225,0.00122528,0.00122528,0.00122528
74,230.859,0.6791,0.54691,0.99736,0.69442,0.80052,0.76441,0.54314,1.04422,0.97169,1.14488,0.00122245,0.00122245,0.00122245
75,234.169,0.62223,0.52367,0.9792,0.59198,0.7034,0.66613,0.4871,1.02749,1.21178,1.14656,0.00121962,0.00121962,0.00121962
76,237.607,0.6065,0.48129,0.96946,0.64536,0.67842,0.67638,0.5014,1.00158,1.12798,1.1539,0.00121679,0.00121679,0.00121679
77,240.826,0.64505,0.5259,1.00172,0.63267,0.7817,0.72065,0.51838,1.02405,1.01307,1.13753,0.00121396,0.00121396,0.00121396
78,243.978,0.6308,0.46722,0.98003,0.66836,0.64427,0.72665,0.51673,1.01701,1.13513,1.14096,0.00121113,0.00121113,0.00121113
79,247.09,0.66953,0.52354,0.99749,0.6956,0.69079,0.73053,0.54202,0.93036,1.01163,1.10049,0.00120831,0.00120831,0.00120831
80,250.348,0.62897,0.48975,0.98569,0.68935,0.66199,0.70675,0.5371,0.9405,1.08526,1.11155,0.00120548,0.00120548,0.00120548
81,253.469,0.5891,0.4607,0.97756,0.6479,0.71666,0.70705,0.52688,1.00213,1.10868,1.13423,0.00120265,0.00120265,0.00120265
82,256.587,0.63399,0.52557,1.00109,0.74504,0.66783,0.73186,0.54484,0.97415,1.0488,1.11632,0.00119982,0.00119982,0.00119982
83,259.692,0.59039,0.49256,0.97382,0.78984,0.64923,0.73624,0.53807,0.98236,1.02252,1.12565,0.00119699,0.00119699,0.00119699
84,262.792,0.58716,0.48626,0.96436,0.8019,0.65543,0.75763,0.55864,1.02784,0.97322,1.15834,0.00119416,0.00119416,0.00119416
85,266.171,0.62297,0.4888,0.99542,0.70837,0.70317,0.74,0.55791,1.02406,1.00469,1.17094,0.00119133,0.00119133,0.00119133
86,269.508,0.61003,0.51356,0.99393,0.73625,0.67404,0.74543,0.53986,1.02964,1.01829,1.19006,0.0011885,0.0011885,0.0011885
87,272.608,0.60506,0.49367,0.98057,0.72818,0.73492,0.75309,0.5597,1.00116,0.96852,1.16668,0.00118567,0.00118567,0.00118567
88,275.74,0.58046,0.48778,0.96461,0.80419,0.67178,0.78384,0.57425,1.02516,0.92088,1.15827,0.00118284,0.00118284,0.00118284
89,278.964,0.57723,0.47427,0.97682,0.74126,0.73721,0.76515,0.5591,0.99971,1.01777,1.14103,0.00118001,0.00118001,0.00118001
90,282.143,0.5991,0.49622,0.97006,0.68464,0.73008,0.7062,0.52332,0.95845,1.09521,1.12969,0.00117718,0.00117718,0.00117718
91,285.499,0.62698,0.53974,1.00319,0.77016,0.66362,0.7147,0.53372,1.01328,0.99134,1.16179,0.00117435,0.00117435,0.00117435
92,288.791,0.59368,0.46471,0.97722,0.7322,0.68941,0.69923,0.5043,1.01569,1.10579,1.18154,0.00117152,0.00117152,0.00117152
93,292.385,0.60133,0.49486,0.98409,0.68031,0.75272,0.70975,0.52262,1.05109,1.04344,1.19741,0.00116869,0.00116869,0.00116869
94,295.625,0.57176,0.47394,0.95298,0.72158,0.76516,0.7413,0.5517,1.03051,0.96398,1.18165,0.00116586,0.00116586,0.00116586
95,298.868,0.58944,0.48423,0.97316,0.71231,0.75378,0.74299,0.54682,1.02649,0.98984,1.16908,0.00116303,0.00116303,0.00116303
96,302.033,0.6365,0.5193,1.00255,0.69059,0.72935,0.72377,0.52883,1.05763,0.9921,1.23126,0.00116021,0.00116021,0.00116021
97,305.281,0.60907,0.48489,0.97418,0.68796,0.80578,0.73249,0.52031,1.06899,1.06822,1.25586,0.00115738,0.00115738,0.00115738
98,308.427,0.58913,0.49083,0.96687,0.65921,0.7576,0.72868,0.52319,0.99824,1.09933,1.20765,0.00115455,0.00115455,0.00115455
99,311.618,0.58162,0.45396,0.96089,0.64719,0.77344,0.70788,0.49674,1.00602,1.08835,1.18605,0.00115172,0.00115172,0.00115172
100,314.78,0.59389,0.48218,0.97543,0.70323,0.68735,0.6933,0.49583,1.04846,1.1999,1.1847,0.00114889,0.00114889,0.00114889
101,317.943,0.56387,0.44288,0.95339,0.67811,0.72928,0.69142,0.49748,1.03078,1.17752,1.17839,0.00114606,0.00114606,0.00114606
102,321.061,0.59421,0.49859,0.99938,0.60853,0.7588,0.6798,0.48859,1.02921,1.17608,1.17711,0.00114323,0.00114323,0.00114323
103,324.193,0.57609,0.45214,0.96155,0.67872,0.62493,0.65568,0.48745,0.97871,1.15492,1.16297,0.0011404,0.0011404,0.0011404
104,327.32,0.54896,0.4447,0.95015,0.65323,0.62169,0.64754,0.48394,0.96968,1.20823,1.16725,0.00113757,0.00113757,0.00113757
105,330.433,0.57379,0.46996,0.96262,0.6582,0.71548,0.68687,0.50042,0.98236,1.14502,1.18665,0.00113474,0.00113474,0.00113474
106,333.691,0.5798,0.49476,0.9878,0.69495,0.75966,0.71894,0.53162,1.00689,1.06763,1.19532,0.00113191,0.00113191,0.00113191
107,336.98,0.57806,0.47845,0.97223,0.71933,0.7067,0.71548,0.51267,1.00466,1.02497,1.17762,0.00112908,0.00112908,0.00112908
