epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,112.104,0.6647,0.57673,1.02243,0.72017,0.72679,0.75218,0.56748,0.95321,0.95774,1.16376,0.000848969,0.000848969,0.000848969
43,114.694,0.64331,0.51682,0.98949,0.69086,0.77162,0.74565,0.56271,0.98735,0.95937,1.17374,0.000834822,0.000834822,0.000834822
44,117.241,0.65383,0.55043,1.00538,0.68564,0.81335,0.7386,0.55781,0.98233,0.99537,1.18589,0.000820675,0.000820675,0.000820675
45,119.765,0.63935,0.51187,1.02099,0.65836,0.77419,0.71515,0.54301,0.97165,1.0423,1.16248,0.000806528,0.000806528,0.000806528
46,122.303,0.60997,0.49695,0.98462,0.66893,0.75445,0.7017,0.53066,0.96949,1.06944,1.16602,0.00079238,0.00079238,0.00079238
47,124.815,0.64582,0.53038,1.00466,0.73219,0.73527,0.71259,0.53017,0.96898,1.06713,1.16051,0.000778233,0.000778233,0.000778233
48,127.339,0.6425,0.53294,0.99699,0.72305,0.77715,0.74778,0.55367,0.95425,1.03303,1.13306,0.000764086,0.000764086,0.000764086
49,129.87,0.63154,0.51275,0.99042,0.68485,0.78342,0.74591,0.56154,0.98702,1.03855,1.16971,0.000749939,0.000749939,0.000749939
50,132.417,0.59571,0.50819,0.98938,0.74219,0.72875,0.74112,0.56938,0.97917,0.97761,1.16186,0.000735792,0.000735792,0.000735792
51,135.081,0.62983,0.55258,0.99795,0.70842,0.74505,0.73813,0.55997,0.98153,1.01875,1.16473,0.000721645,0.000721645,0.000721645
52,137.622,0.60897,0.51885,0.98863,0.71489,0.72978,0.73408,0.55285,0.96485,0.99077,1.17829,0.000707498,0.000707498,0.000707498
53,140.16,0.5759,0.45081,0.97228,0.73227,0.72628,0.71957,0.55237,0.93098,1.01431,1.15477,0.000693351,0.000693351,0.000693351
54,142.707,0.5768,0.49091,0.96181,0.68859,0.78488,0.71977,0.55414,0.93899,1.03768,1.13355,0.000679204,0.000679204,0.000679204
55,145.227,0.57141,0.50106,0.98442,0.72401,0.75473,0.73385,0.56752,0.91891,1.01649,1.12551,0.000665057,0.000665057,0.000665057
56,147.778,0.58994,0.4789,0.97229,0.71342,0.74155,0.74006,0.56473,0.93077,0.98126,1.13559,0.000650909,0.000650909,0.000650909
57,150.317,0.56765,0.46436,0.98481,0.69005,0.78999,0.75293,0.5785,0.90343,0.98136,1.10813,0.000636762,0.000636762,0.000636762
58,152.961,0.5608,0.45474,0.96897,0.68913,0.76543,0.748,0.5744,0.92685,1.02022,1.12764,0.000622615,0.000622615,0.000622615
59,155.511,0.57573,0.47716,0.99007,0.67094,0.78156,0.74315,0.57115,0.92574,0.96737,1.11871,0.000608468,0.000608468,0.000608468
60,158.042,0.57247,0.46729,0.98627,0.69378,0.78045,0.76085,0.58682,0.90843,0.94217,1.11942,0.000594321,0.000594321,0.000594321
61,160.638,0.55752,0.45101,0.96729,0.65594,0.79561,0.77388,0.59157,0.9152,0.94207,1.12091,0.000580174,0.000580174,0.000580174
