epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,177.927,0.90355,0.64464,1.16156,0.63903,0.65112,0.60363,0.34949,1.59912,1.14364,1.68683,0.00103288,0.00103288,0.00103288
30,183.932,0.90051,0.65487,1.16165,0.61589,0.65667,0.6773,0.4227,1.43848,1.16151,1.48026,0.00101873,0.00101873,0.00101873
31,189.954,0.89606,0.64871,1.16359,0.71334,0.73234,0.76929,0.49873,1.24615,1.00559,1.30586,0.00100459,0.00100459,0.00100459
32,195.953,0.88635,0.6466,1.15727,0.71931,0.66913,0.69566,0.42334,1.49108,1.11061,1.5083,0.00099044,0.00099044,0.00099044
33,202.001,0.88156,0.64748,1.15007,0.72935,0.6913,0.70517,0.43301,1.38588,1.09353,1.42353,0.000976293,0.000976293,0.000976293
34,208.016,0.88058,0.64259,1.14754,0.67151,0.72093,0.67176,0.43066,1.3477,1.21636,1.43313,0.000962146,0.000962146,0.000962146
35,214.001,0.83866,0.60546,1.13519,0.74847,0.72068,0.74648,0.46683,1.28419,1.02801,1.42178,0.000947999,0.000947999,0.000947999
36,220.009,0.87567,0.60266,1.14167,0.78393,0.71438,0.79376,0.52942,1.16343,0.92434,1.30231,0.000933851,0.000933851,0.000933851
37,226.059,0.86679,0.603,1.12044,0.71936,0.70807,0.71232,0.43837,1.43044,0.97462,1.4741,0.000919704,0.000919704,0.000919704
38,232.016,0.83136,0.5959,1.12755,0.72584,0.74916,0.73746,0.45248,1.34307,1.04303,1.38189,0.000905557,0.000905557,0.000905557
39,238.159,0.78897,0.55494,1.10063,0.72672,0.7545,0.75215,0.48356,1.27365,1.05436,1.36149,0.00089141,0.00089141,0.00089141
40,244.462,0.81456,0.56181,1.11494,0.77278,0.73702,0.77051,0.49861,1.26855,0.94101,1.36153,0.000877263,0.000877263,0.000877263
41,250.875,0.80012,0.56499,1.10968,0.67875,0.65654,0.71361,0.44437,1.38448,1.17183,1.43895,0.000863116,0.000863116,0.000863116
42,257.289,0.78495,0.57047,1.09476,0.72016,0.59724,0.64193,0.40214,1.48725,1.25624,1.56566,0.000848969,0.000848969,0.000848969
43,263.265,0.79025,0.56563,1.09913,0.70179,0.67098,0.68763,0.43148,1.42575,1.20509,1.46724,0.000834822,0.000834822,0.000834822
44,269.236,0.74187,0.53919,1.06906,0.72256,0.71404,0.76531,0.49778,1.27819,1.01183,1.36103,0.000820675,0.000820675,0.000820675
45,275.188,0.75986,0.54859,1.08133,0.6642,0.70033,0.67341,0.40931,1.46189,1.16741,1.5485,0.000806528,0.000806528,0.000806528
46,281.12,0.74361,0.52883,1.0739,0.82131,0.75383,0.79103,0.48355,1.3582,0.93428,1.44804,0.00079238,0.00079238,0.00079238
47,287.08,0.72869,0.53998,1.06639,0.68231,0.74428,0.73104,0.4518,1.38772,1.06279,1.51119,0.000778233,0.000778233,0.000778233
48,293.03,0.73764,0.52022,1.07207,0.8066,0.67454,0.7483,0.45861,1.40987,0.96119,1.50882,0.000764086,0.000764086,0.000764086
49,299.012,0.74124,0.54272,1.06501,0.74493,0.73546,0.73617,0.47057,1.34012,1.0868,1.4211,0.000749939,0.000749939,0.000749939
50,304.994,0.7466,0.54273,1.07844,0.75653,0.73437,0.73716,0.49658,1.22994,1.05204,1.35439,0.000735792,0.000735792,0.000735792
51,310.911,0.73336,0.53048,1.06933,0.73766,0.76915,0.74354,0.44796,1.39072,1.03396,1.51729,0.000721645,0.000721645,0.000721645
52,316.872,0.69342,0.48997,1.0354,0.71445,0.71246,0.72142,0.47823,1.33885,1.00474,1.46768,0.000707498,0.000707498,0.000707498
53,322.851,0.69994,0.49315,1.05083,0.7299,0.76093,0.74738,0.47719,1.31046,1.05554,1.42647,0.000693351,0.000693351,0.000693351
54,328.822,0.68523,0.48912,1.03625,0.70758,0.73693,0.7348,0.48036,1.33258,1.02547,1.4446,0.000679204,0.000679204,0.000679204
55,334.817,0.66599,0.48252,1.03372,0.70101,0.74403,0.73784,0.49284,1.25407,0.98725,1.3963,0.000665057,0.000665057,0.000665057
56,340.826,0.69318,0.49034,1.03461,0.77004,0.64685,0.72002,0.48059,1.28735,1.02676,1.39888,0.000650909,0.000650909,0.000650909
57,346.781,0.64729,0.46362,1.02058,0.82157,0.66735,0.76112,0.48971,1.33368,1.01209,1.43962,0.000636762,0.000636762,0.000636762
58,352.721,0.66015,0.4663,1.02499,0.81547,0.68975,0.75196,0.46738,1.38126,0.96341,1.47967,0.000622615,0.000622615,0.000622615
59,358.634,0.65133,0.47054,1.03472,0.75231,0.70705,0.72901,0.45515,1.43469,1.00263,1.52892,0.000608468,0.000608468,0.000608468
60,364.741,0.62488,0.44963,0.99758,0.77251,0.71805,0.75099,0.46138,1.38684,1.00353,1.52356,0.000594321,0.000594321,0.000594321
61,370.71,0.64937,0.48025,1.01941,0.75006,0.75811,0.77897,0.51331,1.30735,0.96044,1.43437,0.000580174,0.000580174,0.000580174
62,376.679,0.63692,0.47182,1.01715,0.77115,0.7817,0.79373,0.53631,1.23123,0.9733,1.35007,0.000566027,0.000566027,0.000566027
63,382.7,0.65795,0.46978,1.01627,0.81056,0.67488,0.75676,0.4774,1.38075,0.95589,1.50533,0.00055188,0.00055188,0.00055188
64,388.684,0.63202,0.44288,1.00278,0.784,0.71483,0.73258,0.47091,1.33099,1.00886,1.45868,0.000537733,0.000537733,0.000537733
65,394.918,0.61605,0.43779,0.99527,0.76418,0.68391,0.71524,0.44834,1.39264,1.07394,1.54077,0.000523586,0.000523586,0.000523586
66,400.909,0.61347,0.42415,0.99917,0.7733,0.69373,0.7192,0.46094,1.31581,1.02382,1.48345,0.000509438,0.000509438,0.000509438
67,406.968,0.60388,0.44163,0.99664,0.76999,0.7228,0.73829,0.45924,1.33989,1.06939,1.49972,0.000495291,0.000495291,0.000495291
68,413.133,0.59272,0.42771,0.99067,0.79632,0.71895,0.77896,0.49129,1.31053,0.9364,1.45646,0.000481144,0.000481144,0.000481144
69,419.439,0.56665,0.406,0.97429,0.73806,0.74329,0.78144,0.51728,1.26022,0.96638,1.42908,0.000466997,0.000466997,0.000466997
70,425.65,0.57639,0.40424,0.97376,0.7919,0.71539,0.75072,0.51697,1.24056,1.00617,1.3992,0.00045285,0.00045285,0.00045285
71,431.654,0.58753,0.43978,0.99237,0.76629,0.74502,0.75284,0.49926,1.27514,1.04154,1.45014,0.000438703,0.000438703,0.000438703
72,437.866,0.57901,0.41631,0.98297,0.74273,0.70775,0.7361,0.48142,1.36529,1.0012,1.55093,0.000424556,0.000424556,0.000424556
73,443.913,0.56027,0.40636,0.98056,0.73297,0.73441,0.73756,0.47086,1.35862,1.0543,1.53627,0.000410409,0.000410409,0.000410409
74,450.133,0.58223,0.41508,0.99371,0.74535,0.69153,0.70692,0.43984,1.41832,1.04328,1.60581,0.000396262,0.000396262,0.000396262
75,456.739,0.55402,0.39246,0.9666,0.76221,0.76035,0.75939,0.49731,1.26451,1.00308,1.44056,0.000382115,0.000382115,0.000382115
76,463.345,0.55002,0.38469,0.96759,0.74333,0.75332,0.75446,0.49502,1.29812,0.98676,1.45588,0.000367967,0.000367967,0.000367967
77,469.556,0.53999,0.37946,0.96193,0.80081,0.69981,0.75097,0.47771,1.37069,1.0448,1.51869,0.00035382,0.00035382,0.00035382
78,475.563,0.52051,0.37131,0.94928,0.79297,0.71176,0.76501,0.48611,1.38374,1.0067,1.53697,0.000339673,0.000339673,0.000339673
79,481.601,0.5336,0.3886,0.95602,0.78461,0.77337,0.78845,0.51559,1.31795,0.97303,1.48296,0.000325526,0.000325526,0.000325526
80,487.685,0.52608,0.38031,0.95114,0.79152,0.73675,0.76916,0.49346,1.34052,0.98583,1.50683,0.000311379,0.000311379,0.000311379
81,494.065,0.53014,0.38115,0.95367,0.76526,0.71901,0.7677,0.49865,1.30214,0.97965,1.47507,0.000297232,0.000297232,0.000297232
82,500.337,0.52318,0.37476,0.95116,0.76771,0.73073,0.75316,0.49018,1.33379,0.96059,1.50487,0.000283085,0.000283085,0.000283085
83,506.456,0.52738,0.37728,0.95796,0.74249,0.74148,0.74919,0.4828,1.35319,0.98593,1.5205,0.000268938,0.000268938,0.000268938
84,512.517,0.5161,0.37429,0.95017,0.78908,0.73216,0.75464,0.48558,1.33451,0.97466,1.51189,0.000254791,0.000254791,0.000254791
85,518.803,0.5122,0.35705,0.949,0.77226,0.74937,0.75764,0.48849,1.32204,0.96155,1.50365,0.000240644,0.000240644,0.000240644
86,525.189,0.51223,0.36368,0.95017,0.7491,0.76464,0.76583,0.49446,1.31743,0.94385,1.49718,0.000226497,0.000226497,0.000226497
87,531.275,0.48305,0.34796,0.93329,0.81072,0.69583,0.76388,0.49363,1.33704,0.95551,1.50915,0.000212349,0.000212349,0.000212349
88,537.356,0.49272,0.3618,0.94303,0.76985,0.74407,0.77032,0.49487,1.33131,0.99453,1.51791,0.000198202,0.000198202,0.000198202
89,543.382,0.47353,0.34783,0.9314,0.78456,0.71966,0.75534,0.49888,1.32046,0.96509,1.51838,0.000184055,0.000184055,0.000184055
90,549.442,0.47803,0.34951,0.93982,0.7741,0.74965,0.77145,0.50271,1.2963,0.98541,1.48154,0.000169908,0.000169908,0.000169908
91,573.244,0.40252,0.25346,0.86186,0.80115,0.72827,0.77309,0.47786,1.34437,1.01846,1.56139,0.000155761,0.000155761,0.000155761
92,579.344,0.38054,0.23314,0.86119,0.79741,0.73935,0.77514,0.48915,1.31568,1.00259,1.50526,0.000141614,0.000141614,0.000141614
93,585.322,0.36475,0.22345,0.84647,0.78284,0.73776,0.75886,0.48028,1.333,1.02096,1.53871,0.000127467,0.000127467,0.000127467
94,591.217,0.34978,0.21737,0.8479,0.83569,0.72249,0.78589,0.50358,1.28578,0.96898,1.49119,0.00011332,0.00011332,0.00011332
95,597.182,0.3539,0.22157,0.8408,0.81036,0.7453,0.77846,0.49217,1.28665,0.9787,1.49907,9.91726e-05,9.91726e-05,9.91726e-05
96,603.247,0.34835,0.2201,0.84528,0.80837,0.73447,0.7724,0.51173,1.23225,0.97668,1.42562,8.50255e-05,8.50255e-05,8.50255e-05
97,609.189,0.33796,0.2156,0.84259,0.80631,0.7352,0.77959,0.5123,1.25634,0.9839,1.44722,7.08784e-05,7.08784e-05,7.08784e-05
98,615.252,0.32898,0.21154,0.83878,0.81116,0.74662,0.77876,0.50238,1.27897,0.99298,1.46904,5.67313e-05,5.67313e-05,5.67313e-05
99,621.254,0.33392,0.2148,0.83709,0.81012,0.74695,0.78353,0.51095,1.27169,0.97904,1.46397,4.25842e-05,4.25842e-05,4.25842e-05
100,627.213,0.32404,0.20153,0.82975,0.82415,0.75297,0.78326,0.50154,1.28479,0.98555,1.4911,2.84371e-05,2.84371e-05,2.84371e-05
