epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,115.13,0.54673,0.55294,0.75683,0.65892,0.69796,0.6742,0.49354,0.70546,0.8729,0.83802,0.00131333,0.00131333,0.00131333
43,117.778,0.49259,0.49186,0.73367,0.6163,0.68492,0.60513,0.446,0.69942,0.997,0.84491,0.00131051,0.00131051,0.00131051
44,120.423,0.50741,0.49556,0.74929,0.69717,0.66461,0.68147,0.47634,0.69038,0.93041,0.82176,0.00130769,0.00130769,0.00130769
45,123.051,0.51455,0.50212,0.75706,0.72455,0.73025,0.75732,0.56367,0.67291,0.77385,0.80891,0.00130487,0.00130487,0.00130487
46,125.761,0.53265,0.52288,0.74326,0.70672,0.69716,0.71305,0.53236,0.65856,0.86557,0.78523,0.00130205,0.00130205,0.00130205
47,128.431,0.50763,0.50876,0.73746,0.61846,0.67494,0.63003,0.47435,0.64299,0.89231,0.79374,0.00129923,0.00129923,0.00129923
48,131.108,0.51839,0.52259,0.74526,0.65494,0.74207,0.69241,0.51079,0.63248,0.87422,0.79373,0.00129641,0.00129641,0.00129641
49,133.739,0.5087,0.48629,0.74773,0.67818,0.7072,0.70113,0.51941,0.66143,0.79878,0.81412,0.00129358,0.00129358,0.00129358
50,136.383,0.49508,0.46269,0.72545,0.67021,0.73472,0.72271,0.55292,0.6243,0.7843,0.77346,0.00129076,0.00129076,0.00129076
51,139.004,0.49118,0.46666,0.73151,0.70049,0.70391,0.7302,0.53852,0.64409,0.78878,0.78941,0.00128794,0.00128794,0.00128794
52,141.639,0.48583,0.45171,0.71581,0.62199,0.72215,0.69715,0.53997,0.62593,0.85735,0.78023,0.00128512,0.00128512,0.00128512
53,144.257,0.51807,0.52514,0.75091,0.61385,0.65301,0.65391,0.47494,0.67231,1.01515,0.79716,0.0012823,0.0012823,0.0012823
54,146.88,0.49199,0.49552,0.73305,0.6848,0.63658,0.69022,0.50447,0.67567,0.89823,0.79845,0.00127948,0.00127948,0.00127948
55,149.524,0.49062,0.46524,0.73043,0.57853,0.7605,0.70106,0.49678,0.7194,0.99248,0.81404,0.00127666,0.00127666,0.00127666
56,152.185,0.47352,0.45807,0.71582,0.71799,0.69143,0.71759,0.53387,0.66465,0.8309,0.78373,0.00127384,0.00127384,0.00127384
57,154.854,0.49221,0.48915,0.72614,0.7097,0.73935,0.70426,0.51529,0.68338,0.78369,0.79318,0.00127102,0.00127102,0.00127102
58,157.475,0.46362,0.48184,0.7233,0.70223,0.75115,0.67021,0.48458,0.68895,0.84381,0.79603,0.00126819,0.00126819,0.00126819
59,160.091,0.45594,0.44453,0.7173,0.74702,0.71894,0.70692,0.50834,0.69847,0.79997,0.81605,0.00126537,0.00126537,0.00126537
